"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 29 00:02:04 GMT 2024","Tue Oct 29 00:02:08 GMT 2024","3951","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","shouldNotBePossibleCreateExistingUserTesting","shouldNotBePossibleCreateExistingUserTesting",""
"passed","Tue Oct 29 00:02:15 GMT 2024","Tue Oct 29 00:02:21 GMT 2024","5686","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","userGetsEmailByIdTesting","userGetsEmailByIdTesting",""
"passed","Tue Oct 29 00:01:53 GMT 2024","Tue Oct 29 00:01:58 GMT 2024","4954","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","newUserGetEmptyEmailsListTesting","newUserGetEmptyEmailsListTesting",""
"passed","Tue Oct 29 00:01:58 GMT 2024","Tue Oct 29 00:02:04 GMT 2024","5752","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","userGetsNotEmptyEmailsTesting","userGetsNotEmptyEmailsTesting",""
"passed","Tue Oct 29 00:02:08 GMT 2024","Tue Oct 29 00:02:15 GMT 2024","7283","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","userDeletesEmailByIdTesting","userDeletesEmailByIdTesting",""
"passed","Tue Oct 29 00:02:21 GMT 2024","Tue Oct 29 00:02:23 GMT 2024","2722","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","shouldBePossibleCreateNewUserTesting","shouldBePossibleCreateNewUserTesting",""
