"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 28 23:29:39 GMT 2024","Mon Oct 28 23:29:42 GMT 2024","3594","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","shouldNotBePossibleCreateExistingUserTesting","shouldNotBePossibleCreateExistingUserTesting",""
"passed","Mon Oct 28 23:29:49 GMT 2024","Mon Oct 28 23:29:55 GMT 2024","5919","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","userGetsEmailByIdTesting","userGetsEmailByIdTesting",""
"passed","Mon Oct 28 23:29:42 GMT 2024","Mon Oct 28 23:29:49 GMT 2024","6962","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","userDeletesEmailByIdTesting","userDeletesEmailByIdTesting",""
"passed","Mon Oct 28 23:29:29 GMT 2024","Mon Oct 28 23:29:34 GMT 2024","5055","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","newUserGetEmptyEmailsListTesting","newUserGetEmptyEmailsListTesting",""
"passed","Mon Oct 28 23:29:55 GMT 2024","Mon Oct 28 23:29:58 GMT 2024","2726","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","shouldBePossibleCreateNewUserTesting","shouldBePossibleCreateNewUserTesting",""
"passed","Mon Oct 28 23:29:34 GMT 2024","Mon Oct 28 23:29:39 GMT 2024","4571","","org.example.tests.ApiTesting","","org.example.tests.ApiTesting","userGetsNotEmptyEmailsTesting","userGetsNotEmptyEmailsTesting",""
